user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address
320779,2015-01-02 00:25:27,2015-04-24 20:29:25,31,SVFXQRJLVNDVG,Ads,FireFox,M,33,4110400521.68463
278889,2015-04-07 21:25:45,2015-07-01 00:01:25,12,SATXBZEKNSVUE,Direct,Chrome,F,39,238245178.205416
176554,2015-07-13 03:04:25,2015-09-27 16:16:37,58,SQAVKYXSGECFS,Ads,Safari,F,25,677908888.118604
186610,2015-07-07 02:45:00,2015-08-24 09:15:19,45,IMBWXQCMSJLSP,SEO,Chrome,M,34,1221827223.13005
90645,2015-04-16 19:58:18,2015-06-25 04:32:45,33,DVBJSDQNKKECK,Ads,Opera,F,48,4253255409.6815295
127908,2015-08-08 04:49:27,2015-08-17 06:17:18,15,AOKCIZWAOXZEI,Direct,Chrome,M,32,2046905703.85518
244377,2015-01-11 09:53:43,2015-01-11 09:53:44,36,FFRYJQGYOVMFG,Ads,FireFox,M,45,1178705837.35433
387209,2015-08-03 23:48:51,2015-11-04 15:23:05,23,XQMAUHKSIKWHD,Direct,Safari,M,20,1267803493.18694
348213,2015-02-03 07:37:07,2015-02-06 16:54:48,57,JFZQEUOLHVLOL,Ads,Chrome,F,40,2271777867.16298
248487,2015-05-01 11:05:20,2015-06-24 12:35:57,42,ZMEUWQNYGFSAW,Ads,IE,M,38,485432537.87456
147379,2015-06-04 12:26:57,2015-06-04 23:29:43,10,PSMLAOIGRBCYJ,Direct,Chrome,M,40,3693230813.80988
117177,2015-05-19 13:14:07,2015-05-21 20:53:59,42,BCDQHNWNPUWEE,Ads,IE,M,22,3021030670.37469
366974,2015-05-19 07:48:07,2015-08-06 18:46:33,36,AQPIWIBETRHPO,SEO,FireFox,F,38,1412013086.4328
261998,2015-06-07 14:02:21,2015-09-21 15:50:16,35,FRVHTSNGJNGFJ,SEO,FireFox,M,39,3900565897.17222
36548,2015-05-05 12:49:18,2015-07-05 10:53:15,11,PZYESWUFFDXVV,SEO,FireFox,M,46,552955202.80302
272494,2015-08-17 14:59:28,2015-10-09 10:21:08,23,NZFJRGYVPHFKU,SEO,IE,F,40,664538238.078339
228947,2015-02-16 21:30:43,2015-03-27 05:15:14,62,RARXKNQBBZSDZ,Ads,Chrome,F,38,2236586890.24763
203515,2015-07-19 10:37:55,2015-09-04 21:26:32,59,IKXXKRIMXEQZQ,Direct,IE,F,46,3187307183.62898
322822,2015-07-10 07:43:16,2015-08-16 23:54:26,55,DRMMXQYVQZKXK,Ads,Chrome,M,24,3198767037.8551803
10510,2015-07-24 07:33:51,2015-11-12 02:49:06,92,ZNFUFFLEOKZPE,Ads,IE,M,42,1963978957.0848105
339345,2015-07-09 08:17:29,2015-08-11 12:33:37,30,RNWBKJKBEGLPB,SEO,IE,F,29,4091429800.1630297
330092,2015-08-16 06:57:17,2015-10-07 06:38:08,28,ORJEOIYEUMHCZ,SEO,IE,F,22,2099953342.58447
109285,2015-03-03 04:19:40,2015-03-28 10:41:46,21,NQSQUGGIDQVSU,SEO,Chrome,M,44,1953421885.01947
293940,2015-03-04 08:48:14,2015-03-26 19:48:33,26,NLDUCISAHGIMV,Ads,IE,M,22,103727064.672854
79263,2015-02-28 10:59:23,2015-03-22 02:22:35,20,AGLNCIYTAIPNT,Ads,Safari,M,37,2483312048.55907
319312,2015-05-25 05:54:23,2015-08-13 15:22:51,12,SSHOIEFEEVNSB,SEO,IE,F,42,119394142.051523
385694,2015-01-14 05:43:26,2015-02-11 19:48:48,28,JXJHMPQZLLGGK,Direct,Chrome,F,39,1010212222.1426301
333737,2015-05-26 12:17:26,2015-06-15 05:44:06,37,QZPREDSLQNUKG,Ads,Chrome,M,21,2140254172.64966
355974,2015-04-25 09:15:30,2015-05-19 03:03:26,12,HUTPENDRKKTYT,SEO,IE,M,24,2607422941.63688
131567,2015-07-12 16:00:06,2015-10-09 18:41:16,10,JHILNBKVDQNRG,Ads,FireFox,M,38,400348477.858735
73899,2015-07-09 17:00:52,2015-08-09 15:25:25,40,DZKLDMBTRKPME,Ads,IE,M,33,1219695904.65256
312161,2015-03-14 11:42:58,2015-06-20 05:21:02,56,JCURIBYLJCXWW,Ads,FireFox,F,30,2998072407.83426
185750,2015-01-05 08:31:00,2015-01-05 08:31:01,24,CZCTZOVQETTSP,Direct,Chrome,F,33,4084532666.7147603
231572,2015-01-10 20:58:55,2015-01-10 20:58:56,64,WJKJBPFQQQBYD,Direct,Chrome,M,43,4155532702.8265705
59097,2015-02-25 09:26:17,2015-05-11 09:52:53,29,OICTGGQAXFIBK,SEO,IE,M,29,2753164861.9425697
330276,2015-07-07 07:50:07,2015-08-31 17:11:50,21,QOXXDBITYFEZE,SEO,Chrome,F,30,2939882277.1025
96924,2015-03-14 22:36:29,2015-07-07 18:10:36,36,GQYHKKUDBXJZJ,Ads,Chrome,F,38,595477699.0154799
263448,2015-02-25 15:40:33,2015-02-27 02:12:26,34,XDSJPPJEOVOZA,Ads,FireFox,M,18,553255890.804629
66048,2015-01-12 05:39:03,2015-03-11 14:44:38,53,HJPYSKWKMILVM,SEO,IE,M,22,3807390688.4524603
340196,2015-02-03 09:13:58,2015-04-05 10:43:02,9,VJCEPHHWKOEOQ,Ads,Chrome,M,40,133212906.419267
292393,2015-02-07 21:12:37,2015-05-23 22:03:33,12,UWYEJXVLSLYFB,Direct,Safari,M,35,3687712920.93784
129685,2015-01-31 08:21:57,2015-04-29 21:25:58,26,ZQMVELNGAWHNE,Ads,Chrome,F,29,3281974947.31035
237235,2015-01-06 01:40:21,2015-01-15 14:04:37,25,AURHLMERGPJYL,SEO,Chrome,F,53,1386233135.86944
164442,2015-03-03 03:23:15,2015-06-08 05:51:26,47,QOBPYYPJJHDNG,SEO,IE,M,35,1321689401.1718
230590,2015-07-16 06:20:58,2015-07-28 12:18:01,23,YPDONEXLUWPZJ,Ads,Safari,F,41,2451951569.32003
382506,2015-07-13 11:31:58,2015-08-28 00:44:43,64,SURNYMDRLQJNT,SEO,FireFox,F,36,1707630994.21504
32980,2015-07-06 14:48:34,2015-08-31 10:07:12,11,TCPMAKCOIZHPV,Ads,IE,F,40,29253276.7589212
254365,2015-07-04 06:04:22,2015-10-07 00:57:40,48,IGNXVIBUZOFTG,SEO,IE,M,39,3980336204.30035
281219,2015-05-10 04:24:41,2015-09-02 09:24:55,15,XUWJYZBSJTYMK,Ads,Safari,M,32,3905021341.84025
51984,2015-02-19 23:12:34,2015-03-11 17:04:53,9,XYYZXSWXYODAR,SEO,Safari,M,32,3965060176.69525
103525,2015-01-02 00:59:20,2015-01-02 00:59:21,23,KYVPIVGZBEXNK,Direct,IE,M,37,2881395621.4846396
256992,2015-08-01 15:38:55,2015-09-29 02:57:36,51,JFIUPVITWAUHO,SEO,Chrome,F,33,76074416.58670509
146046,2015-01-03 06:19:16,2015-03-16 17:17:24,15,LWNDTPUXBJNBK,Ads,Chrome,F,21,3146820587.6819
13492,2015-03-01 02:21:04,2015-04-23 17:14:33,18,MEBJNPALBCCQT,Direct,Chrome,M,21,2302943027.91559
129607,2015-02-26 00:15:33,2015-04-25 21:50:56,41,AITTUYBKLXQWF,SEO,Chrome,F,34,511166829.08677
281872,2015-02-04 23:45:34,2015-03-30 04:31:25,22,ZALMLJVIDCKWE,SEO,IE,M,28,4271051724.78876
108231,2015-03-09 16:25:19,2015-04-04 21:44:11,28,DIDDVAOROQNZS,SEO,IE,M,36,1577476145.75728
73030,2015-01-07 06:19:53,2015-01-25 09:49:05,23,ZIQQFVLZVDCSG,Direct,IE,F,33,3515960182.86057
1658,2015-04-11 05:14:49,2015-04-21 01:51:36,15,ODXRQPCPDIBVX,SEO,FireFox,F,21,3729024771.8094397
338271,2015-08-04 00:59:40,2015-08-18 10:07:17,52,NLIANRBBQWPRV,SEO,IE,F,43,715835431.797081
87359,2015-04-09 20:55:30,2015-05-24 09:09:50,16,GAJOAQCDXQIJJ,Ads,IE,F,30,4108722730.26901
14875,2015-07-27 15:35:21,2015-11-16 08:59:35,28,ZABGIYAYHUJDD,Ads,FireFox,M,32,3327815653.95471
56320,2015-05-21 21:09:42,2015-07-25 21:04:02,21,WFIKASWPSTIJF,SEO,FireFox,M,24,3582772848.8745604
43225,2015-01-28 17:41:34,2015-03-15 15:13:10,83,PTKHQRFZCVHAD,Direct,Safari,F,34,105096928.540422
256556,2015-03-14 10:45:25,2015-06-08 15:57:02,18,YGYPBGMWQLWKA,SEO,FireFox,F,31,2540488210.75216
306869,2015-04-24 03:54:43,2015-08-04 14:23:40,50,RBZZRHBVDMCXX,SEO,FireFox,F,33,3077769929.01773
239686,2015-05-30 06:56:20,2015-07-27 19:31:33,17,XIMAMWBPRRALB,SEO,Chrome,M,32,3030107014.16918
164933,2015-08-14 10:31:58,2015-11-29 22:54:12,39,UTHLDKTPSBKCL,Ads,IE,M,42,2278361586.54336
104174,2015-06-25 22:38:36,2015-07-30 19:17:10,40,XKYDMPBSZNGAS,SEO,Chrome,F,25,463393904.723538
76949,2015-08-07 08:53:09,2015-10-30 10:43:50,41,MVYVJIHKWRTMM,Ads,Chrome,M,25,2257456599.51614
228295,2015-01-06 05:43:35,2015-01-06 05:43:36,39,UCPJSTEIBIHFX,Ads,FireFox,M,32,2509894843.37933
176151,2015-05-05 17:32:04,2015-08-18 03:04:40,67,XVAEGJTJWDTVN,SEO,Chrome,M,41,3206304580.59178
63352,2015-03-23 21:50:09,2015-07-21 15:54:42,88,IJKEQBCTGVGFS,Direct,Chrome,F,27,25935382.6447644
170824,2015-07-18 12:49:19,2015-07-21 18:53:09,30,WKXCKKEOEQUSK,Direct,Chrome,F,20,850595893.261224
17540,2015-07-26 18:31:41,2015-08-31 02:53:44,17,VMORVQFSTQWBC,Ads,IE,M,40,1477500289.19611
225385,2015-07-03 14:20:16,2015-09-09 05:15:57,26,DJGYYECIXCUXQ,SEO,Safari,M,23,856585727.361481
82367,2015-05-29 22:46:08,2015-07-16 12:39:37,37,HMUKGRARSMOFY,Direct,IE,M,21,845385586.812351
245409,2015-08-05 19:08:37,2015-10-03 23:17:59,46,PPRZWDVTUAWID,Ads,IE,M,34,3000969836.94752
193214,2015-01-17 10:17:22,2015-02-09 06:45:43,19,NUOBOXRJZRVKJ,Ads,IE,F,37,1013785973.51724
93688,2015-02-24 23:45:54,2015-06-07 03:22:08,48,KCCCATTBJWBEI,SEO,Chrome,F,30,4283104752.8633103
136219,2015-04-06 09:03:11,2015-07-23 06:10:39,34,ZLGVPLXIIRXFK,Ads,Chrome,F,27,4219682946.31152
339716,2015-03-08 04:38:56,2015-04-23 02:49:32,58,TSRWFQWPGJHCD,Ads,Safari,M,26,421631390.15396696
282451,2015-02-07 22:59:29,2015-06-05 09:18:44,54,RSJMYRNGATGPY,SEO,FireFox,F,27,2252608018.84836
43721,2015-06-02 04:04:51,2015-06-03 03:52:03,38,UVURFNTLKKNTS,Ads,Safari,F,38,3252463269.6684
194071,2015-04-02 15:59:58,2015-07-25 23:05:20,17,BJJYOBRHHOIUO,SEO,FireFox,M,41,2706995128.03201
54624,2015-06-27 21:16:33,2015-08-18 01:53:12,26,YOQPJIMJNTLTM,SEO,Chrome,M,25,1960247665.07022
391036,2015-04-14 00:26:31,2015-07-18 12:42:47,29,VBHEGROKJLIIP,Direct,Chrome,F,28,1581530628.11059
125078,2015-01-25 04:28:49,2015-02-18 08:09:54,46,SEYQKSRQLPMCW,Ads,IE,M,31,3223501837.21602
379336,2015-02-18 18:50:55,2015-04-09 21:29:41,67,KIWEAWDHRXCVW,Ads,IE,F,38,2943311314.19707
204350,2015-05-27 13:58:56,2015-09-10 18:21:48,10,THOBBDTXYCQSB,Ads,Chrome,M,36,3974901362.46023
377936,2015-03-02 02:28:24,2015-04-20 14:05:47,30,VZNTWNSCJKAAA,Direct,FireFox,M,26,624976969.869488
19459,2015-02-07 21:19:19,2015-05-09 07:50:45,39,KNIADNGIVBARX,SEO,Chrome,F,35,319038396.444767
140337,2015-03-08 16:21:01,2015-03-15 15:48:30,55,ELMTDZUOSUMRO,Direct,Chrome,F,37,3794838208.399861
236632,2015-08-02 00:36:48,2015-09-26 13:56:06,26,ISTNNZGSKUINY,Ads,IE,M,30,572270994.761084
262985,2015-05-08 15:20:56,2015-07-23 07:01:13,24,UXHXHRTFORKDF,SEO,Safari,F,43,2092046056.15036
239975,2015-04-25 22:29:46,2015-05-17 11:08:32,13,YUYVTFUZXUPCS,Ads,Chrome,F,46,1092794082.67446
203754,2015-06-07 00:17:54,2015-09-30 23:19:34,35,OHUWIOIURHJLI,SEO,IE,F,35,738268363.843433
242390,2015-01-10 11:57:43,2015-01-31 04:40:30,30,GWSXHMSMDVFHN,SEO,Chrome,F,34,3736022976.4341
70841,2015-07-14 15:05:35,2015-09-08 15:12:40,46,ODVUNFHXROLHP,Direct,Safari,M,27,3737569730.85575
348004,2015-06-17 20:28:19,2015-07-31 06:12:25,34,XANGMDVZTJPQZ,Direct,IE,M,41,3629937885.7405705
137331,2015-02-07 19:24:14,2015-04-08 02:04:55,71,YBLKTGOIGBCKO,SEO,FireFox,F,32,2180033762.53074
173724,2015-02-05 23:50:26,2015-05-17 00:30:09,16,WCHTEHFOHUTHK,SEO,IE,M,40,3281834558.3349
320112,2015-04-11 15:17:37,2015-08-05 18:45:41,46,VOTAWRSTZVNIM,SEO,FireFox,M,25,3181852502.56502
166996,2015-03-17 15:54:15,2015-04-11 08:33:25,21,KLPXTFNLRHNLA,SEO,IE,F,41,1902820236.9498198
135597,2015-06-24 04:32:48,2015-08-07 12:49:50,19,RHBFKZASDMGEC,SEO,IE,M,40,3411251165.88496
168627,2015-05-29 07:38:58,2015-07-17 00:29:27,43,BFDCTCYWYNSJT,SEO,Safari,M,28,2812953320.21299
106543,2015-06-03 20:16:31,2015-07-15 06:42:33,42,CUYWXDZPBFOKH,Ads,Chrome,M,41,1490519492.65383
111342,2015-03-06 19:46:22,2015-06-06 18:47:19,30,YBLRFTNYIRMFD,SEO,Safari,M,35,2008496736.30997
330210,2015-07-29 08:58:55,2015-11-14 06:16:37,76,KBQGTATKAJFZS,SEO,Chrome,M,26,674073078.843446
152283,2015-02-14 15:57:13,2015-03-06 13:35:57,53,RNUFKDMCEAFOO,Ads,IE,M,29,4038507710.7471204
33500,2015-07-18 03:36:42,2015-08-24 19:43:27,28,YXVSTKEXYQTEX,Direct,IE,M,27,1770442444.59145
90608,2015-06-11 03:13:22,2015-09-29 18:50:12,42,OFOWWJDRPKNVS,SEO,Chrome,M,32,3344585906.31199
263500,2015-03-27 20:49:51,2015-04-28 06:42:01,33,XEZUWKDNGRUVR,SEO,IE,M,45,3791816326.55654
136073,2015-08-01 23:23:16,2015-11-19 20:19:45,35,XOZEAKAVASUTR,SEO,Chrome,M,27,1141325031.0415301
42323,2015-05-21 04:30:43,2015-08-12 18:57:43,31,YIPJOBHWVRADA,Direct,IE,F,34,3290644607.13022
231580,2015-06-24 01:00:46,2015-09-22 12:31:40,48,GHDQEMZTLYDHX,SEO,Safari,M,41,2916948905.61834
216107,2015-04-22 10:38:11,2015-07-08 17:24:15,35,YKBGNKKXXSIOJ,Ads,Chrome,M,38,46471008.7913181
59395,2015-03-20 07:53:19,2015-05-07 18:04:11,50,PNQFVYNISBPFC,SEO,IE,M,39,178106141.032484
153362,2015-01-13 22:50:41,2015-03-08 17:49:46,41,TBBYTGKFNIWDO,SEO,IE,M,33,3834079856.99447
79844,2015-07-20 10:13:57,2015-07-28 22:34:11,39,TJXHEOLSMURUJ,SEO,Safari,M,37,2653011306.93032
279659,2015-05-15 16:12:51,2015-05-17 22:13:02,18,XZSNIKFPZKVCL,Direct,Chrome,M,29,3523767251.3377705
144752,2015-05-20 11:52:49,2015-08-13 18:40:34,38,WDIAGETZXMXDU,Ads,FireFox,M,21,4131088902.06479
134589,2015-07-01 18:26:22,2015-10-07 04:34:02,36,QWUUNGQCNYNEH,Direct,Opera,M,19,710965694.565704
268293,2015-05-19 18:42:28,2015-05-26 23:59:43,24,PQANCZOWENFVR,Ads,Chrome,M,27,4271719292.2919397
211338,2015-05-29 21:36:37,2015-07-31 03:42:16,40,KIQCWLBKGGGWY,Direct,Chrome,F,24,472083951.95144695
205024,2015-07-10 02:13:33,2015-10-06 23:34:10,24,MTFNKNTVQPXAV,SEO,Chrome,M,28,3824991052.67683
349266,2015-04-05 11:26:15,2015-06-04 13:39:55,27,SRFSZQZHYHIBH,Ads,FireFox,M,30,1135191024.04737
36144,2015-04-27 08:12:12,2015-05-11 11:26:35,72,JFCUPZDIWCPPP,SEO,Chrome,F,28,3691216647.73834
174963,2015-07-16 17:08:40,2015-09-27 06:00:06,47,ENLJYNCUNRYBC,Ads,Chrome,M,19,1976498411.96528
175546,2015-04-06 01:10:17,2015-05-05 06:24:02,27,OAZXZLMOFJULG,SEO,Chrome,F,29,1117986780.2539
266297,2015-02-12 19:00:53,2015-02-26 19:16:45,20,JRMRZEGGAODEZ,SEO,IE,F,36,2795213515.06193
182022,2015-02-23 06:05:34,2015-06-13 00:51:56,9,UTQAKSQDZYOCO,Direct,Chrome,M,38,670718490.185907
151120,2015-02-25 01:13:54,2015-03-14 08:31:06,27,KRLTMEULIGFLK,Ads,Safari,M,47,1358887105.4525301
34743,2015-05-12 16:53:17,2015-08-28 19:00:59,22,SRAGZUNENZRCS,SEO,Chrome,F,43,3019223505.91192
149615,2015-01-31 12:57:05,2015-02-28 23:29:39,43,DLHYGGPZEJMDL,Ads,IE,F,40,1758602746.81471
98022,2015-05-12 23:14:41,2015-06-14 15:50:04,39,UDSTKUVQDKXNL,SEO,Chrome,M,29,1748857462.33704
149873,2015-03-31 08:15:59,2015-06-28 14:41:20,60,SWPAUCSYGYZOP,SEO,Chrome,M,19,1797965488.98698
370675,2015-01-23 10:00:43,2015-03-15 22:52:21,17,TBUQUFOFAPHVN,Direct,Opera,F,32,307297822.117216
159048,2015-07-31 18:35:30,2015-10-18 16:55:46,36,IVLSMDFVGRICW,Ads,Chrome,M,35,2663255498.39394
261452,2015-01-23 19:41:22,2015-02-19 20:08:53,43,QJVIHDDBQXAFM,SEO,Chrome,M,28,468651026.99776506
386689,2015-01-10 18:40:06,2015-03-28 08:51:25,23,RESUFZAZTRYEL,Ads,Opera,M,31,2932660565.90275
335988,2015-06-05 11:35:49,2015-08-27 06:30:23,45,ESCXWEBRHHCYR,Ads,FireFox,M,37,2944139260.9458
164284,2015-01-09 22:09:08,2015-01-09 22:09:09,23,FEBOLHKYKETXK,Direct,Chrome,M,25,1416320901.91343
86294,2015-07-13 13:14:40,2015-09-13 12:20:27,55,LYBWNMRPBBSQS,Direct,IE,F,39,2278459183.4595
375404,2015-01-19 01:10:20,2015-01-26 06:24:34,65,DCJERXXDFTFOK,SEO,Chrome,M,21,1248611230.36581
266356,2015-04-20 16:05:31,2015-08-14 11:13:03,25,UMMOEUGOCFVYL,Direct,IE,F,27,1368280266.05606
71210,2015-08-08 13:34:00,2015-11-14 15:43:28,44,UNFCZOJRSQXQR,SEO,IE,M,19,3170280409.86563
82204,2015-07-30 22:32:42,2015-10-11 17:57:20,31,WEEQAIYYZLHRE,Ads,IE,M,33,2341358996.14413
353411,2015-07-18 11:37:36,2015-09-07 23:17:46,17,BSZYTMYPIUTRZ,Ads,FireFox,M,31,162952028.756052
278301,2015-04-01 17:34:40,2015-07-18 16:32:02,16,DKGUCKYHQWNYQ,SEO,Safari,F,40,1037527005.7984
239489,2015-07-16 23:40:19,2015-10-03 11:12:35,31,VEUWYONJJGVQP,Direct,Chrome,M,35,3986529400.31792
121599,2015-06-20 13:24:16,2015-06-23 08:55:55,16,GAINSDKOHTTGG,Direct,Chrome,M,39,1500157188.97029
338198,2015-04-03 05:15:03,2015-06-18 21:01:52,95,BYDUYLNVANNWF,SEO,FireFox,F,34,1399707267.2608
203868,2015-05-18 09:52:19,2015-08-14 12:34:28,22,LWMIRTBSIAQCZ,SEO,Chrome,M,20,3122320587.70968
10291,2015-02-06 19:14:10,2015-04-11 09:10:49,47,ZJYENPAWWIVEW,SEO,FireFox,M,32,509818983.202264
126728,2015-08-12 20:21:41,2015-09-21 05:48:58,26,SFPXFZFLNJMAT,Ads,Chrome,F,34,2115736106.6618304
215374,2015-01-29 04:13:14,2015-05-18 15:05:56,51,QNGDEQAIVZFMZ,Ads,Chrome,F,25,2320184085.26858
375311,2015-06-02 08:38:40,2015-06-06 13:27:00,45,RAQQPGTPMODAD,SEO,IE,F,27,2610443595.44785
283222,2015-05-17 07:21:28,2015-06-10 15:08:36,39,MNJPQWMUVBIOL,Ads,Chrome,F,19,2527849875.00638
225830,2015-02-13 02:29:18,2015-06-06 16:47:59,76,TESWEWDULCKJY,Ads,FireFox,M,33,3908909967.5733104
86058,2015-03-05 18:40:02,2015-04-17 18:15:10,45,NDHBJNRIWVMCZ,Ads,Opera,M,35,1839421640.9636896
268619,2015-04-30 13:28:41,2015-08-03 20:18:53,17,TFQOEJCFGMXLH,Ads,IE,M,35,794613761.84863
29502,2015-07-07 22:10:34,2015-07-11 14:55:43,47,PVFIAWLUCGGUR,SEO,Chrome,F,25,1073700478.49805
81261,2015-02-14 19:05:54,2015-05-30 19:31:12,37,UWUCLOFMPXJPV,Ads,Chrome,M,43,813065437.213305
55651,2015-01-24 14:57:38,2015-02-12 06:16:55,24,ZTMKPSYPZXBDP,Ads,FireFox,F,32,2760804857.36871
56530,2015-05-23 22:56:43,2015-07-20 17:23:11,24,RVOJJGHFPYFLO,SEO,Chrome,M,35,196821020.44824
93053,2015-05-21 04:49:06,2015-09-02 10:46:46,36,TPXHGTDBMPMDT,SEO,Chrome,M,38,4011366015.1422296
251441,2015-01-28 10:23:22,2015-05-13 03:16:24,28,ZNTTLFFSIJAIR,SEO,Safari,M,40,3658677862.1550603
180338,2015-06-16 01:13:01,2015-06-27 11:42:18,53,OYHQSLJZEUMQO,Ads,Chrome,F,41,3511611386.75099
331970,2015-06-08 17:20:57,2015-08-21 18:16:42,34,RMHMCACYFVCQP,SEO,FireFox,M,31,2698969588.3633103
226946,2015-05-22 08:52:49,2015-05-30 11:08:51,14,ZRISKAYWPKVCX,SEO,Safari,M,42,2290087492.50352
276231,2015-04-22 22:22:43,2015-05-24 16:12:50,28,AQCERBHCIXUXD,Ads,Chrome,F,31,2256493338.6679397
256668,2015-03-26 09:28:00,2015-07-08 14:19:57,45,XLUTLFNGBWNDT,Ads,FireFox,M,37,3102831442.18534
224865,2015-04-17 07:25:03,2015-05-18 20:10:19,12,UEDKLDIXLPCEL,SEO,Chrome,F,42,1390710093.43051
194273,2015-05-07 17:53:20,2015-08-16 20:18:57,53,DJZFKYXHHQMLG,Ads,IE,M,46,3595441084.1051702
118956,2015-08-10 12:18:14,2015-09-03 22:41:10,29,DVMEPZYTLXQTX,Ads,Chrome,M,35,301246771.235699
202244,2015-06-08 16:08:23,2015-07-30 01:23:47,15,RXAKSOZOFWZVS,Direct,FireFox,F,29,1964416002.55769
103724,2015-06-16 20:00:00,2015-07-25 05:41:39,21,NSDCYPMMFKHLN,SEO,Chrome,F,27,3625291260.7160397
174843,2015-06-04 16:53:48,2015-06-25 01:06:38,54,FAJBZIQVOGKTZ,SEO,Chrome,F,37,2817766829.68287
142844,2015-06-30 13:26:14,2015-10-02 12:11:36,46,BBIIHXCQODBSL,Ads,Chrome,M,24,3466056328.7271
92452,2015-05-29 04:14:18,2015-09-24 08:26:17,77,YBZPTPMLAWHPN,SEO,Chrome,F,36,3177875337.2716303
331166,2015-05-31 09:35:07,2015-08-03 09:55:43,31,NBKODLICXMFEM,Direct,Chrome,M,36,132189572.132606
233038,2015-04-26 14:39:52,2015-08-23 15:03:32,11,FPJLSANNSYNBQ,Ads,Chrome,F,18,3421638340.3270197
101032,2015-03-01 16:11:49,2015-06-04 13:40:34,35,ZWTXUNODGMZIV,Ads,Chrome,F,35,2375031478.55978
260266,2015-03-06 22:47:19,2015-04-01 20:55:16,44,SXKSJPREWKLWA,Ads,FireFox,F,31,2232265008.13023
157482,2015-05-29 23:31:27,2015-07-11 00:01:36,20,GFLLSVTYHVFYU,SEO,Chrome,M,36,2297522999.95373
385081,2015-04-29 20:05:47,2015-07-02 19:21:51,17,LAJSYKEVTOCSW,Ads,Chrome,M,34,3419927972.1481104
342068,2015-01-26 01:23:28,2015-04-20 06:17:09,32,UWVNSITDKMQGL,SEO,IE,M,49,1274634510.21771
387661,2015-04-16 05:04:01,2015-06-11 04:45:56,42,XNBGESLQYRYJB,SEO,Chrome,M,25,4197974908.71479
18813,2015-03-11 17:20:49,2015-06-14 02:54:25,22,XBVZPNEOFYEJK,Direct,Safari,M,42,1456022430.72927
286255,2015-06-15 12:54:02,2015-08-17 17:53:55,12,KHCKESYVSYTPD,Ads,Safari,F,27,202020971.232049
327527,2015-03-02 05:28:00,2015-06-23 01:40:33,39,SAQGBIOCLGTXA,Direct,FireFox,M,61,666422429.547081
245239,2015-05-15 14:19:32,2015-08-11 23:38:47,19,UIAHSCPQNIFLD,Ads,Opera,M,32,349247709.347277
375979,2015-03-04 04:18:05,2015-04-07 16:56:17,23,KRGLSADADLABJ,Ads,Safari,M,25,3951010898.47406
261885,2015-06-26 00:29:46,2015-07-19 09:28:33,29,FNEGVAZERNSFW,Direct,Chrome,F,20,4255990112.749
160526,2015-04-23 04:19:54,2015-08-20 13:13:44,43,TTLFSWWOMVXKD,Direct,Chrome,M,30,3369139009.6041603
157917,2015-01-11 09:32:56,2015-01-11 09:32:57,20,EBIXBHKGUHCZE,SEO,Chrome,F,18,3820047641.00664
208732,2015-03-21 07:26:01,2015-04-13 13:26:18,47,EIDNIXILYJHFP,Ads,Safari,M,28,914362860.2903019
252078,2015-06-03 09:22:24,2015-09-29 02:12:51,62,CLJFRNRJVAOSP,Ads,Chrome,F,36,81493277.78715329
139547,2015-03-09 13:50:11,2015-07-06 09:16:51,20,SWCTLYUYDMXBZ,Direct,Chrome,F,25,167518339.257316
11038,2015-01-14 21:00:29,2015-03-27 22:07:20,58,BESNOABGRQDVE,SEO,IE,M,41,878402299.3462678
297846,2015-01-14 19:49:34,2015-03-07 00:25:33,37,OACNHGKPQFZBY,SEO,Opera,F,34,2690033552.55662
383592,2015-01-17 01:57:47,2015-04-04 11:22:31,12,DVPFGKZOJIEAU,SEO,Safari,M,18,3727800145.311121
256022,2015-02-06 06:38:17,2015-03-23 21:15:02,24,MWKSHBSXUWXAW,Ads,Opera,M,35,987164990.631776
17766,2015-05-09 02:20:19,2015-05-28 12:31:50,50,WQQGBBSKAUYND,SEO,Chrome,M,32,740143953.016795
259234,2015-03-16 12:32:09,2015-07-05 20:22:09,37,AMZSRZSSHMQBB,Ads,FireFox,F,19,571245617.978452
108700,2015-01-01 13:05:30,2015-03-11 11:28:20,49,OLNLDZQXAODOD,Ads,IE,M,22,3599841674.46397
90107,2015-02-22 13:32:00,2015-04-16 08:35:59,24,OWHJOBZAOZUVA,SEO,Chrome,F,39,3791924011.79231
37096,2015-05-18 05:56:13,2015-08-17 10:57:56,61,CHBWVSNBLEMHE,SEO,FireFox,M,29,1961909885.8499
88706,2015-05-02 04:58:52,2015-06-14 08:04:24,14,ARHPGWCGISWGF,Ads,Chrome,F,33,577168234.0785612
374306,2015-07-25 11:16:18,2015-10-26 07:33:59,14,YWJDMNXPBEOAS,Direct,IE,M,28,2640251165.3456397
2196,2015-05-28 04:56:26,2015-06-29 02:05:35,34,UNVJNPDKUEBVE,Ads,Chrome,F,18,306720535.421156
351512,2015-07-01 06:52:38,2015-07-25 23:08:22,32,EVFJLHWAMJSAR,Ads,IE,F,39,2358317410.02312
244048,2015-06-24 01:15:58,2015-07-26 23:21:06,31,LNAOFPWZQGHOM,Ads,Chrome,M,47,3737969363.0095
